gene_id	chr	start	end	length
FBgn0051806	2L	16984978	16985634	657
FBgn0266896	2L	16998327	16998551	225
FBgn0266897	2L	16998683	16998941	259
FBgn0032624	2L	17011476	17014700	3225
FBgn0267018	2L	17017747	17018049	303
FBgn0264346	2L	17042481	17043165	685
FBgn0032625	2L	17047161	17048281	1121
FBgn0264367	2L	17085650	17086419	770
FBgn0032626	2L	17087641	17089186	1546
FBgn0267004	2L	17105145	17105687	543
FBgn0051784	2L	17123307	17125961	2655
FBgn0083942	2L	17131024	17173118	42095
FBgn0265607	2L	17131024	17173118	42095
FBgn0085198	2L	17173481	17174105	625
FBgn0265544	2L	17175763	17176385	623
FBgn0045487	2L	17176618	17177921	1304
FBgn0045486	2L	17178772	17180064	1293
FBgn0045485	2L	17180338	17181632	1295
FBgn0046888	2L	17181938	17183654	1717
FBgn0032629	2L	17187637	17260734	73098
FBgn0265546	2L	17245856	17246617	762
FBgn0265545	2L	17247161	17247656	496
FBgn0267293	2L	17280235	17280536	302
FBgn0032631	2L	17286240	17287663	1424
FBgn0032632	2L	17291075	17292202	1128
FBgn0085199	2L	17311468	17311820	353
FBgn0267260	2L	17319077	17319308	232
FBgn0267255	2L	17320250	17320712	463
FBgn0265270	2L	17353730	17354668	939
FBgn0265445	2L	17354877	17355523	647
FBgn0265446	2L	17361039	17361511	473
FBgn0051804	2L	17363496	17364351	856
FBgn0032633	2L	17367511	17384115	16605
FBgn0020503	2L	17384700	17409698	24999
FBgn0032634	2L	17409698	17410406	709
FBgn0032635	2L	17410641	17413499	2859
FBgn0051803	2L	17411649	17412633	985
FBgn0011274	2L	17413248	17433161	19914
FBgn0265582	2L	17429706	17430157	452
FBgn0032636	2L	17433862	17435800	1939
FBgn0053928	2L	17435891	17436600	710
FBgn0260632	2L	17436830	17450364	13535
FBgn0267923	2L	17450494	17452384	1891
FBgn0032637	2L	17452924	17458775	5852
FBgn0032638	2L	17454263	17455923	1661
FBgn0032639	2L	17456670	17458044	1375
FBgn0000183	2L	17459605	17473215	13611
FBgn0032640	2L	17471603	17474773	3171
FBgn0286781	2L	17474912	17477888	2977
FBgn0024689	2L	17478442	17481029	2588
FBgn0032642	2L	17481231	17482037	807
FBgn0032643	2L	17481988	17484307	2320
FBgn0032644	2L	17484501	17485624	1124
FBgn0262857	2L	17485757	17486365	609
FBgn0263654	2L	17485757	17486365	609
FBgn0262856	2L	17486564	17486801	238
FBgn0003187	2L	17486806	17497208	10403
FBgn0267279	2L	17497011	17497697	687
FBgn0032645	2L	17497994	17498821	828
FBgn0032646	2L	17499268	17501106	1839
FBgn0013810	2L	17501401	17525515	24115
FBgn0032647	2L	17520892	17524549	3658
FBgn0032648	2L	17525585	17529122	3538
FBgn0032649	2L	17529311	17532234	2924
FBgn0262996	2L	17541854	17542383	530
FBgn0267261	2L	17547185	17547849	665
FBgn0032650	2L	17554354	17555765	1412
FBgn0267579	2L	17560813	17566551	5739
FBgn0262398	2L	17566370	17566469	100
FBgn0262400	2L	17574610	17574702	93
FBgn0266898	2L	17575152	17575490	339
FBgn0267262	2L	17579478	17580006	529
FBgn0266586	2L	17583909	17584468	560
FBgn0266587	2L	17584725	17585095	371
FBgn0265584	2L	17588203	17588720	518
FBgn0032651	2L	17589184	17591267	2084
FBgn0265583	2L	17589471	17589700	230
FBgn0032652	2L	17591315	17592299	985
FBgn0261089	2L	17592260	17604387	12128
FBgn0265585	2L	17606465	17607260	796
FBgn0265586	2L	17625098	17625690	593
FBgn0032654	2L	17625746	17626381	636
FBgn0262356	2L	17627859	17628389	531
FBgn0267263	2L	17644448	17644844	397
FBgn0015609	2L	17647053	17778340	131288
FBgn0262876	2L	17704681	17706142	1462
FBgn0262018	2L	17786971	17875247	88277
FBgn0263338	2L	17792412	17793694	1283
FBgn0262017	2L	17811953	17812672	720
FBgn0263339	2L	17893812	17894734	923
FBgn0266871	2L	17901807	17902691	885
FBgn0266872	2L	17902778	17903073	296
FBgn0262960	2L	17914365	17915023	659
FBgn0262963	2L	17918552	17919131	580
FBgn0265549	2L	17939019	17939715	697
FBgn0265548	2L	17948147	17951740	3594
FBgn0265547	2L	17950115	17951740	1626
FBgn0023096	2L	17962625	17982472	19848
FBgn0032656	2L	17963379	17974868	11490
FBgn0032658	2L	17986399	17988619	2221
FBgn0051742	2L	17990418	17991951	1534
FBgn0265992	2L	17993539	17994283	745
FBgn0265815	2L	18002847	18003083	237
FBgn0265816	2L	18003368	18003616	249
FBgn0040989	2L	18006627	18007216	590
FBgn0261531	2L	18007360	18007842	483
FBgn0261357	2L	18007935	18008962	1028
FBgn0261358	2L	18007935	18008962	1028
FBgn0051740	2L	18008953	18009694	742
FBgn0032660	2L	18009643	18011475	1833
FBgn0243486	2L	18012380	18070246	57867
FBgn0000120	2L	18078269	18081307	3039
FBgn0002939	2L	18081628	18083608	1981
FBgn0051741	2L	18084256	18086714	2459
FBgn0032663	2L	18090737	18092256	1520
FBgn0032664	2L	18096568	18098120	1553
FBgn0265669	2L	18112830	18113179	350
FBgn0032665	2L	18114547	18115220	674
FBgn0032666	2L	18119995	18129862	9868
FBgn0051785	2L	18124098	18125749	1652
FBgn0001301	2L	18129884	18138083	8200
FBgn0041184	2L	18138675	18152417	13743
FBgn0265671	2L	18145098	18145499	402
FBgn0032668	2L	18153123	18154516	1394
FBgn0032669	2L	18154851	18155942	1092
FBgn0032670	2L	18156043	18157162	1120
FBgn0032671	2L	18157110	18159272	2163
FBgn0261804	2L	18159811	18275770	115960
FBgn0267486	2L	18180884	18185007	4124
FBgn0266205	2L	18185160	18185857	698
FBgn0263332	2L	18200336	18201135	800
FBgn0051802	2L	18208415	18209237	823
FBgn0263325	2L	18251381	18252697	1317
FBgn0263327	2L	18256531	18257174	644
FBgn0051788	2L	18257494	18257978	485
FBgn0266206	2L	18261073	18262298	1226
FBgn0266207	2L	18278653	18279475	823
FBgn0051787	2L	18284845	18285720	876
FBgn0265907	2L	18290427	18291236	810
FBgn0263094	2L	18291253	18291462	210
FBgn0265904	2L	18291682	18292092	411
FBgn0261057	2L	18292522	18292833	312
FBgn0263090	2L	18293733	18294056	324
FBgn0032677	2L	18294840	18297347	2508
FBgn0263085	2L	18308088	18308684	597
FBgn0263086	2L	18309187	18309446	260
FBgn0265905	2L	18309614	18309961	348
FBgn0265906	2L	18310124	18310606	483
FBgn0267285	2L	18310879	18311451	573
FBgn0265682	2L	18313521	18314051	531
FBgn0000636	2L	18320102	18393441	73340
FBgn0011559	2L	18356047	18359028	2982
FBgn0085200	2L	18378591	18379909	1319
FBgn0265679	2L	18400462	18401232	771
FBgn0265680	2L	18403948	18404600	653
FBgn0265681	2L	18433459	18434096	638
FBgn0261597	2L	18441335	18443277	1943
FBgn0086707	2L	18444507	18448957	4451
FBgn0284256	2L	18449517	18454587	5071
FBgn0032680	2L	18454649	18455419	771
FBgn0263049	2L	18455717	18473132	17416
FBgn0262463	2L	18471434	18471533	100
FBgn0262406	2L	18472034	18472111	78
FBgn0262456	2L	18472315	18472424	110
FBgn0032681	2L	18472964	18484513	11550
FBgn0032682	2L	18485417	18488021	2605
FBgn0032683	2L	18487747	18503978	16232
FBgn0032684	2L	18509560	18513512	3953
FBgn0032685	2L	18517487	18531967	14481
FBgn0266208	2L	18523271	18523941	671
FBgn0085370	2L	18532025	18590342	58318
FBgn0032688	2L	18590891	18595429	4539
FBgn0003270	2L	18596136	18596921	786
FBgn0032689	2L	18599755	18605249	5495
FBgn0051789	2L	18605928	18606684	757
FBgn0032690	2L	18606832	18609550	2719
FBgn0032691	2L	18609576	18612249	2674
FBgn0032692	2L	18614339	18616106	1768
FBgn0032694	2L	18617256	18661776	44521
FBgn0032693	2L	18651058	18653010	1953
FBgn0086200	2L	18665132	18667548	2417
FBgn0263079	2L	18666892	18671246	4355
FBgn0263078	2L	18671604	18673285	1682
FBgn0261349	2L	18673363	18675094	1732
FBgn0086681	2L	18675183	18676998	1816
FBgn0086909	2L	18677221	18683715	6495
FBgn0015553	2L	18679631	18682075	2445
FBgn0005617	2L	18683720	18688800	5081
FBgn0032698	2L	18689528	18690906	1379
FBgn0032699	2L	18690904	18695602	4699
FBgn0032700	2L	18695664	18698571	2908
FBgn0032701	2L	18698714	18700645	1932
FBgn0032702	2L	18700606	18703105	2500
FBgn0032703	2L	18703473	18704454	982
FBgn0032704	2L	18704570	18705703	1134
FBgn0025608	2L	18706010	18708688	2679
FBgn0032705	2L	18708846	18711297	2452
FBgn0032706	2L	18711071	18713748	2678
FBgn0032707	2L	18714453	18732524	18072
FBgn0265993	2L	18732464	18733323	860
FBgn0265994	2L	18735748	18736130	383
FBgn0261806	2L	18739320	18740110	791
FBgn0032709	2L	18740358	18740807	450
FBgn0045852	2L	18762874	18792906	30033
FBgn0264348	2L	18773314	18773837	524
FBgn0266209	2L	18795824	18796180	357
FBgn0264362	2L	18804491	18805347	857
FBgn0264365	2L	18805445	18806205	761
FBgn0040992	2L	18808694	18811252	2559
FBgn0260228	2L	18808694	18811252	2559
FBgn0040993	2L	18812648	18813941	1294
FBgn0259201	2L	18812648	18813941	1294
FBgn0027074	2L	18819344	18822573	3230
FBgn0032713	2L	18823548	18826716	3169
FBgn0027070	2L	18826770	18829059	2290
FBgn0032715	2L	18829012	18831153	2142
FBgn0015808	2L	18831229	18833630	2402
FBgn0032717	2L	18833710	18839679	5970
FBgn0051752	2L	18839628	18841310	1683
FBgn0053120	2L	18841400	18844579	3180
FBgn0032719	2L	18845184	18855110	9927
FBgn0032721	2L	18855126	18859248	4123
FBgn0032720	2L	18858028	18859248	1221
FBgn0003896	2L	18859507	18881261	21755
FBgn0263568	2L	18867046	18867161	116
FBgn0265950	2L	18893611	18896798	3188
FBgn0265952	2L	18899564	18900494	931
FBgn0265951	2L	18906124	18906747	624
FBgn0032723	2L	18916347	18943960	27614
FBgn0265953	2L	18945700	18946154	455
FBgn0284082	2L	18946305	18947082	778
FBgn0032724	2L	18948884	18950973	2090
FBgn0032725	2L	18951006	18951837	832
FBgn0032726	2L	18952206	18954431	2226
FBgn0265954	2L	18954584	18954970	387
FBgn0032727	2L	18955481	18957311	1831
FBgn0015772	2L	18957732	18968744	11013
FBgn0032728	2L	18969028	18972004	2977
FBgn0032729	2L	18971993	18974448	2456
FBgn0032730	2L	18974710	18978187	3478
FBgn0032731	2L	18977519	18987280	9762
FBgn0032732	2L	18987707	18988331	625
FBgn0032733	2L	18988268	18990233	1966
FBgn0032734	2L	18991020	18992409	1390
FBgn0287596	2L	18992496	18993357	862
FBgn0046302	2L	18993360	18995934	2575
FBgn0051792	2L	18997448	19002713	5266
FBgn0051793	2L	19003367	19008234	4868
FBgn0086710	2L	19008031	19009306	1276
FBgn0086039	2L	19008613	19008681	69
FBgn0028569	2L	19010866	19011532	667
FBgn0266830	2L	19011902	19012254	353
FBgn0265073	2L	19019396	19019871	476
FBgn0032740	2L	19022417	19023646	1230
FBgn0263838	2L	19023671	19024440	770
FBgn0032741	2L	19027710	19030780	3071
FBgn0001202	2L	19030844	19033498	2655
FBgn0051800	2L	19033657	19034576	920
FBgn0086442	2L	19034444	19041541	7098
FBgn0002022	2L	19041862	19043614	1753
FBgn0032744	2L	19043535	19045148	1614
FBgn0263198	2L	19045355	19048817	3463
FBgn0032746	2L	19049076	19049884	809
FBgn0002021	2L	19049843	19051612	1770
FBgn0261396	2L	19051790	19053681	1892
FBgn0032748	2L	19054078	19058821	4744
FBgn0032749	2L	19059129	19063132	4004
FBgn0032750	2L	19063295	19064726	1432
FBgn0032752	2L	19064832	19069851	5020
FBgn0032751	2L	19064929	19069673	4745
FBgn0032753	2L	19071131	19074149	3019
FBgn0053315	2L	19074992	19075412	421
FBgn0032754	2L	19077276	19079028	1753
FBgn0002023	2L	19079256	19108427	29172
FBgn0032755	2L	19102044	19102909	866
FBgn0263982	2L	19102044	19102909	866
FBgn0266210	2L	19108785	19109883	1099
FBgn0000075	2L	19110154	19114110	3957
FBgn0002036	2L	19114401	19116570	2170
FBgn0000422	2L	19116483	19120306	3824
FBgn0002031	2L	19121345	19123869	2525
FBgn0086444	2L	19123998	19126976	2979
FBgn0086445	2L	19127260	19129326	2067
FBgn0086443	2L	19129469	19131954	2486
FBgn0086446	2L	19132323	19133097	775
FBgn0086447	2L	19133023	19135233	2211
FBgn0010300	2L	19133816	19179758	45943
FBgn0266312	2L	19157868	19159299	1432
FBgn0032763	2L	19179749	19181702	1954
FBgn0265263	2L	19181965	19182810	846
FBgn0267726	2L	19183093	19183787	695
FBgn0010097	2L	19183863	19185726	1864
FBgn0010309	2L	19186043	19189938	3896
FBgn0015380	2L	19190342	19208621	18280
FBgn0267928	2L	19215451	19215967	517
FBgn0265078	2L	19217407	19218135	729
FBgn0051797	2L	19259432	19262240	2809
FBgn0265080	2L	19262470	19263057	588
FBgn0265079	2L	19269114	19272861	3748
FBgn0032768	2L	19298345	19299933	1589
FBgn0032769	2L	19300255	19301600	1346
FBgn0267264	2L	19322938	19326106	3169
FBgn0266796	2L	19327367	19327963	597
FBgn0024245	2L	19338669	19363227	24559
FBgn0032770	2L	19364375	19365470	1096
FBgn0032771	2L	19370445	19372711	2267
FBgn0032772	2L	19380930	19383093	2164
FBgn0032773	2L	19383138	19386205	3068
FBgn0032774	2L	19387050	19390075	3026
FBgn0032775	2L	19390370	19398493	8124
FBgn0051798	2L	19394160	19396190	2031
FBgn0041789	2L	19400753	19426596	25844
FBgn0065096	2L	19403535	19403568	34
FBgn0016675	2L	19417447	19418274	828
FBgn0053532	2L	19418317	19419029	713
FBgn0053533	2L	19419075	19419767	693
FBgn0032780	2L	19424050	19430270	6221
FBgn0032779	2L	19424050	19429224	5175
FBgn0032781	2L	19430643	19432444	1802
FBgn0032782	2L	19432574	19435841	3268
FBgn0032783	2L	19435850	19442727	6878
FBgn0003346	2L	19441959	19447317	5359
FBgn0024230	2L	19442833	19444750	1918
FBgn0284220	2L	19447365	19453490	6126
FBgn0032785	2L	19454256	19457723	3468
FBgn0000964	2L	19464267	19467758	3492
FBgn0267286	2L	19469126	19469894	769
FBgn0267287	2L	19470065	19470724	660
FBgn0264391	2L	19470844	19471627	784
FBgn0032787	2L	19482232	19484705	2474
FBgn0032788	2L	19484930	19486532	1603
FBgn0032789	2L	19487490	19488691	1202
FBgn0032790	2L	19488682	19490104	1423
FBgn0032791	2L	19490262	19491679	1418
FBgn0032793	2L	19491647	19493253	1607
FBgn0002044	2L	19493251	19497978	4728
FBgn0040268	2L	19498168	19502268	4101
FBgn0032796	2L	19502335	19508764	6430
FBgn0032797	2L	19508953	19517204	8252
FBgn0263095	2L	19517992	19518632	641
FBgn0032798	2L	19518824	19525453	6630
FBgn0032799	2L	19525434	19526368	935
FBgn0032800	2L	19526686	19532985	6300
FBgn0032801	2L	19526910	19530305	3396
FBgn0053116	2L	19533479	19537363	3885
FBgn0051697	2L	19535448	19536104	657
FBgn0267011	2L	19537965	19538223	259
FBgn0032803	2L	19538425	19539740	1316
FBgn0032804	2L	19540607	19541540	934
FBgn0003231	2L	19542468	19545548	3081
FBgn0032805	2L	19545376	19546959	1584
FBgn0041180	2L	19548507	19556451	7945
FBgn0286913	2L	19557555	19558205	651
FBgn0264845	2L	19558916	19563049	4134
FBgn0032809	2L	19563930	19565158	1229
FBgn0032810	2L	19565863	19567359	1497
FBgn0005672	2L	19567900	19577315	9416
FBgn0262460	2L	19569490	19569561	72
FBgn0262377	2L	19569897	19569972	76
FBgn0262449	2L	19570182	19570264	83
FBgn0027949	2L	19577701	19579131	1431
FBgn0032811	2L	19579093	19580351	1259
FBgn0032812	2L	19580612	19582474	1863
FBgn0032813	2L	19582823	19583990	1168
FBgn0032814	2L	19584235	19586440	2206
FBgn0000464	2L	19586623	19732069	145447
FBgn0266313	2L	19600697	19605490	4794
FBgn0267964	2L	19606569	19731561	124993
FBgn0266314	2L	19642330	19642601	272
FBgn0005590	2L	19699379	19700968	1590
FBgn0032815	2L	19732080	19735980	3901
FBgn0032816	2L	19736044	19737088	1045
FBgn0266211	2L	19740839	19742506	1668
FBgn0032817	2L	19742817	19756904	14088
FBgn0032818	2L	19757245	19758615	1371
FBgn0032819	2L	19758879	19760986	2108
FBgn0032820	2L	19761587	19764136	2550
FBgn0000529	2L	19765776	19769067	3292
FBgn0032821	2L	19774874	19791882	17009
FBgn0032822	2L	19792104	19792782	679
FBgn0004811	2L	19792773	19795851	3079
FBgn0263873	2L	19796365	19958424	162060
FBgn0003931	2L	19810734	19810875	142
FBgn0043022	2L	19811948	19812074	127
FBgn0003923	2L	19812646	19812836	191
FBgn0032824	2L	19813704	19814532	829
FBgn0003922	2L	19815614	19815805	192
FBgn0043021	2L	19816414	19816540	127
FBgn0032827	2L	19890201	19892550	2350
FBgn0262543	2L	19910648	19911811	1164
FBgn0044811	2L	19911815	19912377	563
FBgn0053117	2L	19912938	19913516	579
FBgn0264376	2L	19919845	19921926	2082
FBgn0264375	2L	19922964	19923574	611
FBgn0266693	2L	19933636	19934317	682
FBgn0032833	2L	19958713	19960065	1353
FBgn0054051	2L	19960069	19961030	962
FBgn0262140	2L	19961224	19961685	462
FBgn0032834	2L	19961758	19962352	595
FBgn0032835	2L	19962679	19963844	1166
FBgn0267265	2L	19964045	19964347	303
FBgn0032836	2L	19964136	19965702	1567
FBgn0042129	2L	19965664	19966510	847
FBgn0014000	2L	19966727	19967685	959
FBgn0264443	2L	19968684	20017282	48599
FBgn0263611	2L	19978829	19979723	895
FBgn0266213	2L	20000122	20000448	327
FBgn0032839	2L	20024975	20025811	837
FBgn0032840	2L	20027915	20056373	28459
FBgn0014127	2L	20058163	20061370	3208
FBgn0019686	2L	20061422	20064381	2960
FBgn0003978	2L	20064261	20065679	1419
FBgn0045064	2L	20066391	20073719	7329
FBgn0266212	2L	20068793	20069318	526
FBgn0032843	2L	20070081	20072195	2115
FBgn0003141	2L	20073719	20075458	1740
FBgn0004374	2L	20075757	20089698	13942
FBgn0263773	2L	20079270	20085070	5801
FBgn0032845	2L	20089636	20091348	1713
FBgn0032846	2L	20091435	20093152	1718
FBgn0032847	2L	20093088	20093849	762
FBgn0032848	2L	20093972	20096253	2282
FBgn0032849	2L	20096329	20097253	925
FBgn0032850	2L	20097581	20103375	5795
FBgn0032851	2L	20103386	20104150	765
FBgn0032853	2L	20133755	20134923	1169
FBgn0259996	2L	20248039	20248872	834
FBgn0058172	2L	20248928	20249722	795
FBgn0250817	2L	20253816	20254449	634
FBgn0259998	2L	20255988	20257192	1205
FBgn0260000	2L	20263419	20264424	1006
FBgn0040996	2L	20294693	20295804	1112
FBgn0263333	2L	20296643	20297299	657
FBgn0003475	2L	20311219	20348386	37168
FBgn0263581	2L	20316005	20317623	1619
FBgn0011638	2L	20348393	20350012	1620
FBgn0015803	2L	20350434	20365254	14821
FBgn0026756	2L	20372409	20374104	1696
FBgn0032856	2L	20376981	20382356	5376
FBgn0032857	2L	20385293	20414800	29508
FBgn0032858	2L	20415173	20416918	1746
FBgn0032859	2L	20417057	20423027	5971
FBgn0083038	2L	20418348	20418481	134
FBgn0083026	2L	20418523	20418654	132
FBgn0083037	2L	20418670	20418804	135
FBgn0083036	2L	20418834	20418967	134
FBgn0083025	2L	20418997	20419133	137
FBgn0083035	2L	20419145	20419281	137
FBgn0083024	2L	20419303	20419430	128
FBgn0083034	2L	20419456	20419585	130
FBgn0083023	2L	20419626	20419756	131
FBgn0083033	2L	20419774	20419908	135
FBgn0083032	2L	20419932	20420065	134
FBgn0083022	2L	20421151	20421274	124
FBgn0083031	2L	20421304	20421438	135
FBgn0083021	2L	20421475	20421600	126
FBgn0083030	2L	20421617	20421752	136
FBgn0083020	2L	20421781	20421909	129
FBgn0083029	2L	20421928	20422063	136
FBgn0032860	2L	20423106	20424660	1555
FBgn0263355	2L	20426199	20447905	21707
FBgn0263582	2L	20437264	20438701	1438
FBgn0051683	2L	20447734	20449964	2231
FBgn0051687	2L	20450225	20456978	6754
FBgn0042175	2L	20456847	20459075	2229
FBgn0032863	2L	20459342	20461729	2388
FBgn0032864	2L	20461585	20463444	1860
FBgn0266315	2L	20464502	20484702	20201
FBgn0262878	2L	20472793	20473385	593
FBgn0262879	2L	20476711	20478920	2210
FBgn0286916	2L	20477264	20477586	323
FBgn0266901	2L	20484399	20487548	3150
FBgn0262455	2L	20487441	20487531	91
FBgn0266900	2L	20487976	20488777	802
FBgn0266899	2L	20489308	20490282	975
FBgn0054007	2L	20495030	20495758	729
FBgn0267266	2L	20513832	20514546	715
FBgn0265256	2L	20531066	20531833	768
FBgn0267271	2L	20539393	20539974	582
FBgn0284409	2L	20550951	20551354	404
FBgn0266886	2L	20562247	20575720	13474
FBgn0263533	2L	20562298	20562448	151
FBgn0266214	2L	20583656	20626206	42551
FBgn0051677	2L	20603535	20604196	662
FBgn0263583	2L	20607043	20607847	805
FBgn0032867	2L	20614522	20615559	1038
FBgn0262445	2L	20616617	20616714	98
FBgn0262425	2L	20618366	20618462	97
FBgn0032868	2L	20634515	20635167	653
FBgn0262688	2L	20639015	20639578	564
FBgn0051680	2L	20640121	20640718	598
FBgn0261058	2L	20640917	20642216	1300
FBgn0032869	2L	20642306	20643244	939
FBgn0016054	2L	20643351	20645791	2441
FBgn0032870	2L	20645822	20647381	1560
FBgn0259936	2L	20647533	20648848	1316
FBgn0082938	2L	20647818	20647890	73
FBgn0082937	2L	20648051	20648123	73
FBgn0082936	2L	20648282	20648355	74
FBgn0042133	2L	20648912	20650079	1168
FBgn0032871	2L	20650189	20650898	710
FBgn0261787	2L	20650755	20656178	5424
FBgn0032873	2L	20656426	20659218	2793
FBgn0051678	2L	20659132	20675941	16810
FBgn0266356	2L	20664882	20668605	3724
FBgn0086657	2L	20676045	20678979	2935
FBgn0032876	2L	20678921	20681846	2926
FBgn0032877	2L	20682368	20683629	1262
FBgn0014859	2L	20683462	20714588	31127
FBgn0265076	2L	20710096	20711006	911
FBgn0265077	2L	20711202	20712300	1099
FBgn0266844	2L	20721914	20722462	549
FBgn0032878	2L	20724209	20726551	2343
FBgn0032879	2L	20727151	20730282	3132
FBgn0032880	2L	20730416	20734309	3894
FBgn0262743	2L	20734609	20750941	16333
FBgn0032881	2L	20750934	20752341	1408
FBgn0032882	2L	20752476	20754655	2180
FBgn0032883	2L	20754579	20757985	3407
FBgn0011202	2L	20758144	20768053	9910
FBgn0000251	2L	20770731	20783135	12405
FBgn0032884	2L	20787656	20789098	1443
FBgn0250785	2L	20788662	20797042	8381
FBgn0264995	2L	20794806	20795255	450
FBgn0032886	2L	20797715	20814331	16617
FBgn0053322	2L	20814337	20816240	1904
FBgn0067311	2L	20816456	20817270	815
FBgn0067312	2L	20817815	20818532	718
FBgn0032888	2L	20820089	20820867	779
FBgn0032889	2L	20822828	20827744	4917
FBgn0051673	2L	20829609	20831161	1553
FBgn0051674	2L	20831262	20832859	1598
FBgn0032891	2L	20832849	20835840	2992
FBgn0028986	2L	20836621	20837985	1365
FBgn0051676	2L	20840750	20849182	8433
FBgn0265366	2L	20847844	20848143	300
FBgn0032894	2L	20849300	20850987	1688
FBgn0032895	2L	20852578	20857113	4536
FBgn0032896	2L	20856987	20857891	905
FBgn0032897	2L	20858695	20861014	2320
FBgn0032898	2L	20862547	20863775	1229
FBgn0032899	2L	20865215	20867709	2495
FBgn0051675	2L	20867755	20869650	1896
FBgn0032900	2L	20869854	20871565	1712
FBgn0032901	2L	20871335	20918931	47597
FBgn0263996	2L	20871335	20918931	47597
FBgn0266316	2L	20874114	20875540	1427
FBgn0053317	2L	20901134	20901524	391
